-1;NAME;cvalif
299;Окуловская - Q_л.Ок-3;19278
300;Окуловская - Q_л.Ок-4;19279
301;Окуловская - Q_л.Кр-1;19280
302;Новгородская - Q_л.Гор-1;19281
303;Новгородская - Q_л.Гор-2;19282
304;Новгородская - Q_л.И-2;19283
305;Новгородская - Q_л.И-3;19284
306;Новгородская - Q_л.И-4;19285
307;Новгородская - Q_л.И-5;19286
308;Новгородская - Q_л.Луч-2;19287
309;Новгородская - Q_л.Нв-1;19288
310;Новгородская - Q_л.Нв-3;19289
311;Новгородская - Q_л.Хим-2;19290
312;Новгородская - Q_л.Ю-З-1;19291
313;Новгородская - Q_л.Срк-1;19292
314;Новгородская - Q_л.Срк-2;19293
315;Юго-Западная - Q_л.Хим-1;19294
316;Юго-Западная - Q_л.Хим-3;19295
317;Юго-Западная - Q_л.Нв-2;19296
318;Юго-Западная - Q_л.Ю-З-1;19297
319;Юго-Западная - Q_л.Ю-З-2;19298
320;Юго-Западная - Q_л.Ю-З-3;19299
321;Юго-Западная - Q_л.И-1;19300
322;Старорусская - Q_л.Ст;19301
323;Старорусская - Q_л.Шм-1;19302
324;Старорусская - Q_л.Мд;19303
325;Старорусская - Q_л.Пф-1;19304
326;Старорусская - Q_л.Злч-1;19305
327;Прогресс - Q_л.Бр-1;19306
328;Прогресс - Q_л.Бр-3;19307
329;Прогресс - Q_л.Бр-4;19308
330;Прогресс - Q_л.Бр-5;19309
331;Прогресс - Q_л.Пт-1;19310
332;Прогресс - Q_л.Яг-1;19311
333;Прогресс - Q_л.Мш-1;19312
334;Киприя  - Q_л.Кпр-1;19313
335;Киприя  - Q_л.Кпр-2;19314
336;Киприя  - Q_л.Лб-1;19315
337;Песь - Q_л.Кпр-2;19316
338;Песь - Q_л.Лс-2;19317
339;ППС-5 - Q_л.Лс-1;19318
340;ППС-5 - Q_л.Лс-2;19319
341;Неболчи  - Q_СВ-110кВ;19322
342;Неболчи  - Q_л.Нб-2;19323
343;НРУ Пестово - Q_л.Пт-2;19324
344;НРУ Пестово - Q_л.Пт-3;19325
345;НРУ Пестово - Q_л.Пт-4;19326
346;НРУ Пестово - Q_л.Пт-5;19327
347;Пестово - Q_л.Пт-4;19328
348;Пестово - Q_л.Пт-5;19329
349;Пестово - Q_л.Пг-1;19330
350;Газовая - Q_л.Вд-1;19331
351;Газовая - Q л. Гз;19332
352;Газовая - Q_л.Нов;19333
353;Газовая - Q_л.Ок-3;19334
354;Валдай - Q_л.Вд-2;19335
355;Валдай - Q_л.Кр-2;19336
356;Валдай - Q_л.Лч-2;19337
357;Валдай - Q_л.Гз;19338
358;Бояры - Q_л.Вд-2;19339
359;Бояры - Q_л.Вд-3;19340
360;Елисеево - Q_л.Вд-3;19341
361;Елисеево - Q_л.Тр-Ел;19342
362;Крестцы - Q_л.Кр-2;19343
363;Крестцы - Q_л.Руч-1;19344
364;Лычково - Q_л.Лч-1;19345
365;Лычково - Q_л.Лч-3;19346
366;Новая - Q_л.Нов;19347
367;Новая - Q_л.Ок-4;19348
368;Районная - Q_л.Гор-1;19349
369;Районная - Q_л.Гор-2;19350
370;Районная - Q_л.Ан-1;19351
371;Районная - Q_л.Ан-2;19352
372;Районная - Q_л.Луч-1;19353
373;Районная - Q_л.Рг-2;19354
374;Восточная - Q_л.Ан-1;19355
375;Восточная - Q_л.Ан-2;19356
376;Восточная - Q_л.Ан-3;19357
377;Восточная - Q_л.Ан-4;19358
378;Восточная - Q_л.И-5;19359
379;Новоселицы - Q_л.Ан-3;19360
380;Новоселицы - Q_л.Ан-4;19361
381;Новоселицы - Q_л.Кр-3;19362
382;Вишерская - Q_л.Вш-1;19363
383;Вишерская - Q_л.О-7;19364
384;Вишерская - Q_л.О-4;19365
385;Вишерская - Q_л.О-10;19366
386;Крестцы - Q_л.Кр-3;19367
387;Мостищи - Q_л.Луч-1;19368
388;Мостищи - Q_л.Луч-3;19369
389;Мостищи - Q_л.Ю-З-3;19370
390;Мостищи - Q_л.Нв-3;19371
391;Батецкая - Q_л.Мир-2;19372
392;Чудово  - Q_л.О-8;19373
393;Чудово  - Q_л.Чд-5;19374
394;Рогавка - Q_л.Рг-2;19375
395;Рогавка - Q_л.Рг-3;19376
396;Светлицы - Q_л.Св-2;19377
397;Новгородская - Q_л.Нв-1;19378
398;ДСП - Q_л.Чеч-1;19379
399;ДСП - Q_л.Чеч-2;19380
400;Шимск - Q_л.Шм-1;19381
401;Шимск - Q_л.Шм-2;19382
402;Шимск - Q_л.Шм-3;19383
403;Шимск - Q_л.Юж-1;19384
404;Шимск - Q_л.Юж-2;19385
405;Южная - Q_л.Нв-1;19386
406;Южная - Q_л.Нв-2;19387
407;Южная - Q_л.Юж-1;19388
408;Южная - Q_л.Юж-2;19389
409;Оксочи - Q_л.Вш-3;19390
410;Оксочи - Q_л.Вш-4;19391
411;РП Азот - Q_л.Хим-1;19392
412;РП Азот - Q_л.Хим-2;19393
413;РП Азот - Q_л.Рг-4;19394
414;Лычково - Q_л.Лч-3;19397
415;Русса - Q_л.Шм-2;19400
416;Русса - Q_л.Ст;19401
417;Южная - U_л.Нв-1;19402
418;Южная - U_л.Нв-2;19403
419;Южная - U_л.Юж-1;19404
420;Южная - U_л.Юж-2;19405
421;Заозерье - В-110 л.Вш-7;19426
422;Волхово - В-110 л.О-8;19427
423;Волхово - В-110 л.О-10;19428
424;Заозерье - Р_л.Вш-7;19431
425;Заозерье - U_110 1сш;19432
426;Волхово - U_110 1сш;19433
427;Волхово - Р_л.О-8;19434
428;Волхово - Р_л.О-10;19435
429;Южная - I_л.Нв-1;19436
430;Южная - I_л.Нв-2;19437
431;Южная - I_л.Юж-1;19438
432;Южная - I_л.Юж-2;19439
433;Новгородэнерго - Сальдо-переток филиала;19557
434;Новгородэнерго - Потребление на территории филиала;19558
435;Новгородэнерго - Генерация на территории филиала;19559
436;Новгородэнерго - Частота;19560
437;Южная - Частота ;19561
438;Новое Рахино - Температура;19562
439;Юго-Западная - Температура;19563
440;Сольцы - Скорость ветра;19564
441;Энергомаш - Скорость ветра;19565
442;Рогавка - Скорость ветра;19566
443;Газовая - Скорость ветра;19567
444;Сольцы - Направление ветра;19568
445;Энергомаш - Направление ветра;19569
446;Рогавка - Направление ветра;19570
447;Газовая - Направление ветра;19571
448;Газовая - P_л.Гз;29743
449;Газовая - Температура;31694
450;Вишерская - Направление ветра;31695
451;Вишерская - Скорость ветра;31696
452;Хвойная - Направление ветра;31697
453;Хвойная - Скорость ветра;31698
454;Хвойная - Температура;31699
455;Юго-Западная - Направление ветра;31700
456;Юго-Западная - Скорость ветра;31701
457;Пола - Направление ветра;31702
458;Пола - Скорость ветра;31703
459;Пола - Температура;31704
460;Новая - I СВ-110;36863
461;Мошенское - I СВ-110;36864
462;СП НЭ-ВЭ;36865
463;СП НЭ-ЛЭ;36866
464;СП НЭ-ПЭ;36867
465;СП НЭ-ТЭ;36868
466;СП НЭ-НПМЭС;36869
